beta,meanAsymptomatic,meanSymptomatic,bD,d50_short,d50_long,introYr,inspectionRate,sampleEfficiency
19.154021656701,1.08647305065658,1.12571444771823,0.650512679480016,0.317158663412556,5.72785180527717,2003,0.0587557060644031,0.933502294961363
19.0413741940885,1.14161340625776,1.26244063734017,0.588725678855553,0.386950802057981,5.57292705983855,2003,0.0562926780898124,0.987263970356435
17.8331374356172,1.16627677736523,1.37647669077021,0.537830857327208,0.680508209392428,5.23900062544271,2004,0.107058816961944,0.763009561318904
16.1323031243914,1.21664559676963,1.37003786369234,0.21358199743554,0.263454554602504,6.8530525197275,2002,0.077171245450154,0.693769605853595
17.710281922564,1.16400047801734,1.23727874040978,0.191065900027752,0.272682023467496,6.47532769711688,2002,0.0556468799244612,0.762524517846759
20.5885966361036,1.18227269268306,1.36232439360903,0.833266276400536,0.522289128042758,9.26554621662945,2009,0.0296626124996692,0.873356398846954
19.494542127237,1.26115472325491,1.38019202110713,0.650386123219505,0.250073129776865,6.36193950776942,2002,0.174470509123057,0.806166968913749
20.3893261524603,1.16318572355486,1.45562900444502,0.272499298909679,0.214036509161815,7.1117459947709,2002,0.142109280219302,0.689999059902038
23.8517620330242,1.23699908990599,1.54296118470281,0.816145260818303,0.373251599492505,5.6731492630206,2003,0.0843269603792578,0.873276477062609
19.1291237535266,1.21205002144977,1.5226457790506,0.697591218166053,0.731663418468088,4.88427404779941,2004,0.194260730315,0.725430024694651
18.6604271324403,1.20028552255156,1.49921598685903,0.299660141579807,0.232547020306811,6.58222713042051,2002,0.0542102918028831,0.773978064628318
17.6853197409265,1.15019668629521,1.37790185677721,0.676559762097895,0.24793348251842,6.65162893594243,2002,0.127597504248843,0.693224311480299
21.3831790022226,1.22549015542694,1.21647246640576,0.943389470223337,0.342016458744183,5.83845455548726,2003,0.140333485975862,0.932446349062957
21.4547400361466,1.16166785451173,1.07881798250176,0.741152987582609,0.203989875037223,7.08316852105781,2002,0.173809394985437,0.832134832034353
15.6419827374202,1.10638028028955,1.42980705964397,0.724926279624924,0.169552040519193,8.90050339861773,2002,0.0877706553786993,0.926167559169699
14.9910550325192,1.10788536914048,1.26056376865464,0.904047853313386,0.334999707527459,6.04487553122453,2002,0.163186414539814,0.772560079069808
20.2044737394832,1.13587130310811,1.17837903548656,0.702354025328532,0.286707171937451,5.19916181685403,2002,0.1993731694296,0.857962510653306
20.0077156701177,1.13963539952019,1.26113762335442,0.314389082370326,0.217354968423024,6.67249310645275,2002,0.157031281059608,0.946571040723938
13.2486921564986,1.12084681088278,1.3992782039068,0.0808785851113498,0.249539584619924,7.21765203285031,2002,0.0269800158683211,0.97709173199255
15.899785094774,1.09593471624333,1.1890125194859,0.835034984862432,0.267859996994957,6.05303390999325,2002,0.132107699941844,0.937391841900535
17.499779820761,1.14487626815771,1.23173990965118,0.944381672423333,0.379908268572763,5.57613971410319,2003,0.162165445741266,0.87763708619168
23.1225306589489,1.19361925231748,1.36374238246125,0.31187439779751,0.316401340533048,5.97808218444698,2003,0.137377558788285,0.693723782803863
18.4157745723364,1.19856543417895,1.36273423657986,0.713016181485727,0.208070998312905,5.90685253031552,2001,0.140313726197928,0.950166920188349
17.1281524289188,1.13257407573722,1.21588865543103,0.329257879871875,0.25900793960318,9.75131180486642,2006,0.0962543884757906,0.891225092893001
23.4930521105942,1.21929934701131,1.21947721520892,0.108712842920795,0.58152159047313,4.39642014331184,2003,0.0667358863633126,0.785012020310387
25.6280654091633,1.20385179017091,1.33912467396995,0.781321227783337,0.274305507773533,5.83686600672081,2002,0.0720946548972279,0.670029150159098
20.5012215791841,1.20417723379621,1.43894132495233,0.542953633703291,0.358661399688572,5.68539746571332,2003,0.160955599229783,0.912183256063145
16.3351035785675,1.20043878730036,1.47626001648746,0.219953583320603,0.284179312177002,5.96921842661686,2002,0.100858030281961,0.90299881673418
21.2887836916938,1.18659870250372,1.45803956380029,0.70951543096453,0.26149148773402,6.03162976680323,2002,0.0414797458797693,0.92428027096903
22.9959533059539,1.23582705179432,1.43802693557543,0.499171456787735,0.279577882494777,6.78010464529507,2003,0.180798877868801,0.662599962705281
20.887869921928,1.1619807426912,1.34892465618915,0.392618057318032,0.199989924672991,7.46917154523544,2002,0.142053123004735,0.826881878683344
19.2268409942262,1.2517709573974,1.71689997577933,0.182450007181615,0.417780098272488,5.58775840094313,2003,0.0569432396441698,0.853721679933369
22.9810360512157,1.24624694706181,1.46305804686771,0.79586392804049,0.376453903270885,5.56382614304312,2003,0.0628877115435898,0.822897881141398
21.5900357807771,1.19488265042639,1.50705985330783,0.924684850731865,0.2846137015149,6.21376952854916,2003,0.124508263915777,0.947916188160889
19.9150801121756,1.20864320663137,1.42717752132247,0.515496783191338,0.3842023818288,5.56121467729099,2003,0.172409570682794,0.659331812534947
13.5367215115351,1.07485730685323,1.11636920120914,0.0620565456338227,0.19401205284521,7.87232760339975,2001,0.186568137956783,0.659883451205678
20.9358510976467,1.20239421758044,1.39677789413653,0.809647509595379,0.350197704741731,5.86383696296252,2003,0.129587356653065,0.972718940163031
16.3263387794582,1.13774240779572,1.17540645626742,0.465232482878491,0.335918350378051,6.07445937464945,2002,0.114597720745951,0.653748417145107
20.5753837122361,1.13893254141028,1.25709999095809,0.356907295063138,0.238375001121312,5.69234457216226,2002,0.105504770437256,0.733030195336323
20.5336331433981,1.15237627674407,1.30756484243561,0.910960387671366,0.237924202810973,6.27667738473974,2002,0.0826129473745823,0.706036798655987
17.3614516531965,1.05617847090793,1.05495068445061,0.966893862467259,0.407772949896753,5.3259483177680496,2003,0.0188186824321747,0.9509067749721
13.415479740239,1.10016029355974,1.31977773352406,0.510418718680739,0.297132663661614,5.35188876790926,2002,0.145242209685966,0.826616514648777
27.0740679108069,1.33993339780009,1.47609193784653,0.697655664291233,0.229064086219296,5.76723646838218,2002,0.129115327820182,0.978790773439687
22.5832099587895,1.20570234047741,1.45844872003474,0.488419874338433,0.235112322028726,6.13241472397931,2002,0.172345915995538,0.880676829919685
21.0157834130905,1.17676854444276,1.45066039849016,0.696329421596602,0.358266327297315,6.02968253544532,2003,0.00906716943718493,0.889221526472829
22.7874808328333,1.21826794756517,1.40804207685773,0.598686879733577,0.318347218213603,5.23176381248049,2002,0.0715119634289294,0.936101256986149
20.7269725371279,1.17296302684581,1.16059895122807,0.472192905843258,0.347580573288724,5.92200822662562,2003,0.119482110673562,0.808808313531335
21.0375883313766,1.11609882236653,1.40209757448097,0.34434510092251,0.350485406816006,5.72438930044882,2003,0.169994864938781,0.674728263448924
15.700790051339,1.18173043087948,1.33367583737124,0.552206019638106,0.328386980108917,6.35527425329201,2003,0.0810559215489775,0.923776909359731
21.427714514674,1.1673657555456,1.25781024212492,0.166964600095525,0.481622813735157,5.48151107970625,2004,0.182897883048281,0.906740970828105
17.9656100686765,1.15971896035477,1.25339748413594,0.517176299123093,0.376966060837731,4.88677718793042,2002,0.0371709571685642,0.791458888899069
25.4949122112356,1.23853200758611,1.43972580508077,0.525476366048679,0.470421629026532,5.71119515458122,2004,0.196233607036993,0.694619183661416
20.9263719925421,1.19620334070913,1.25660602014139,0.378218377474695,0.253906570142135,6.59096548799425,2002,0.083906684955582,0.660863339528441
24.0434070754651,1.31595032793705,1.34479814704473,0.00808913796208799,0.174787766300142,6.23741081915796,2001,0.175817683385685,0.942158098495565
17.2085282120697,1.16441632488264,1.31820000710137,0.65414425265044,0.190448675770313,6.75379852415062,2001,0.105488413525745,0.803587520902511
20.9180753461363,1.17146266730524,1.21720829129346,0.611001317156479,0.348095228197053,5.21943581756204,2003,0.0825794625561684,0.977289056323934
22.9867024311552,1.21121413283425,1.21956926515492,0.0949013421777636,0.22822689707391,6.48664851207286,2002,0.0889926081057638,0.947561655181926
19.5739707735859,1.20297482121497,1.48017122579835,0.787318998482078,0.32269995752722,5.82960966741666,2003,0.074732106551528,0.844570638355799
16.2200237272946,1.11187042072703,1.36398470914414,0.825737528502941,0.553674042690545,5.55793214938603,2004,0.109566667769104,0.845719549851492
22.1436293810901,1.21048104996899,1.37571848144578,0.911113509442657,0.308658960741013,5.86744626285508,2003,0.158254797477275,0.904427619453054
20.8308222077582,1.15196119270629,1.3838907660244,0.679285825463012,0.34735957859084,5.43715459993109,2003,0.0734142617788166,0.977362132561393
20.248530687146,1.19715992782878,1.19909609635049,0.300518918316811,0.275854101404548,5.82007911871187,2002,0.14520163894631,0.928111005073879
19.338438580192,1.20813970542146,1.44806572668171,0.137538823997602,0.351286468328908,5.11884312378243,2002,0.0595723883714527,0.864699363824911
21.3373715638197,1.16815592791476,1.31025010481835,0.418382129399106,0.351915781851858,5.83500792388804,2003,0.141015229467303,0.776241212175228
19.2760383561333,1.14942802170133,1.39076073651295,0.230275524314493,0.481930117821321,6.24040799215436,2004,0.161584189534187,0.753853764757514
14.3892821223199,1.11384343849219,1.36208971894869,0.810417803702876,0.402379311388358,5.69009956321679,2003,0.0369153742678464,0.997704973525833
23.5578789926098,1.1790527853544,1.42350549862965,0.602057409472764,0.327270173700526,5.33099734573625,2002,0.193820572877303,0.761579627834726
21.0067260890309,1.20948643564195,1.45660475292206,0.442971843760461,0.477977299131453,5.05613900371827,2003,0.110973069164902,0.936514847353101
14.652423368052,1.13459785012707,1.5175290792133,0.285929056815803,0.353359918110073,9.56488056457601,2007,0.0713714492507279,0.871060263039544
17.2851244801875,1.17576258027392,1.33597016768756,0.18601462431252,0.2638131857384,5.49929268308915,2002,0.0659812207333744,0.936187126045115
21.0138469738536,1.16691498124307,1.17982280903753,0.995536921545863,0.214817189378664,6.27587286522612,2002,0.184137857425958,0.965936247073114
20.0108933076992,1.18449394958363,1.20025002237822,0.24396448303014,0.353500258876011,6.15296714007854,2003,0.0843003815505654,0.679146651865449
18.8755610810301,1.17535249344337,1.36396530337601,0.357087957207114,0.24999392661266,6.21799062355421,2002,0.0781066440045834,0.706136228994001
22.9719603543152,1.27560229446316,1.4924621423054,0.13536553713493,0.344785584369674,6.03428752860054,2003,0.0113467701710761,0.705074551771395
23.7029744873244,1.18664833802599,1.24172309713763,0.994898915523663,0.260622970061377,6.31050097988918,2002,0.150443511968479,0.904388359910808
18.3319569763601,1.17245122641619,1.23364240564686,0.364218035712838,0.226439660880715,6.3896704337094,2002,0.102915787417442,0.855097195622511
18.6554641924435,1.16735835453479,1.28615832157847,0.237525575561449,0.275407753651962,5.73726855567656,2002,0.075897918548435,0.691864940407686
19.1239906975713,1.15434824869245,1.3805448309147,0.679862766526639,0.621556762373075,5.55454252869822,2004,0.177571587450802,0.824965139816049
20.4353609748228,1.13695620651006,1.44464783354443,0.935797902755439,0.296192995272577,5.87041039718315,2003,0.0489178469404578,0.940605271619279
17.8733536727881,1.18040618457408,1.42241150849767,0.3111843962688,0.393410518299788,5.88996435399167,2003,0.0533769080415368,0.711814032692928
22.4516031102228,1.27036923461166,1.44781524369053,0.223659559618682,0.380412304773927,5.72309426846914,2003,0.0287487393245101,0.931203752732836
20.1571512160176,1.19395551528731,1.52071187429166,0.365641893818974,0.330752245383337,5.40392393362708,2002,0.0953107281588018,0.692930160928518
21.4461347360431,1.1584921002067,1.11664210400181,0.0816432563588023,0.260847373865545,6.33484630146995,2002,0.114090774999931,0.866994216153398
20.7438176806549,1.19961488862399,1.41844831921514,0.283669092459604,0.437943441793323,5.18189315102063,2003,0.115583270415664,0.803842486313079
17.6353227271977,1.1465928755349999,1.28553423285392,0.826184816192836,0.279544727876782,6.50509306113236,2003,0.180079956166446,0.882753870415036
18.6517970336064,1.17125581726461,1.24460142843686,0.443290886469185,0.40133352112025,6.1090261337813,2004,0.134669957775623,0.991844349948224
21.1465084569744,1.21857148945264,1.47159495828335,0.492632212350145,0.602395721711218,4.67222935287282,2004,0.0953389602713287,0.675077700405382
21.8476207749566,1.2375722806227,1.37739122267618,0.898538900539279,0.608309546019882,5.13479516026564,2004,0.169680652860552,0.992163314833306
13.4117567333285,1.06409924111532,1.25680377856663,0.250157581875101,0.327997503336519,5.95549784484319,2002,0.0571019603870809,0.966969415987842
13.867132448675,1.18977102448506,1.39586140438174,0.85420842980966,0.223315787268803,7.25518714869395,2002,0.0723059377167374,0.900086189573631
18.5961763809411,1.14298663465152,1.23887971217713,0.825005020946264,0.284519446548074,6.31149953347631,2002,0.1996893894393,0.797249802865554
17.8835424486819,1.16697633656464,1.28295010935056,0.00553202070295811,0.312422431074083,6.3362323155161,2003,0.171546555450186,0.750745858927257
10.1044301455907,1.05998013398823,1.41396786610482,0.462481065886095,0.289156051119789,5.99586850614287,2002,0.16895724888891,0.873221075104084
16.7529473880054,1.05043592793365,1.18462563704611,0.0902031259611249,0.718632752075791,5.0317943666596,2004,0.0522835449781269,0.771739642834291
23.2200363181046,1.19010811890427,1.16327531317577,0.346860507735983,0.138092268258333,7.04739591339603,2000,0.17447535507381,0.964580487832427
19.0649034127962,1.16759364141126,1.33750720115241,0.548647371353582,0.220641580875963,7.18278277781792,2003,0.017568580666557,0.966336149931885
17.5684120870494,1.10339882556966,1.12150929726781,0.654631689656526,0.228184446925297,6.55924376333132,2001,0.0642576209735125,0.748003262246493
13.963626706679,1.03919635570529,1.15857779951477,0.809025499969721,0.407572684343904,5.45132101513445,2003,0.0884592513553798,0.776226365217008
15.0673762203099,1.22147911066657,1.4717692610133,0.99400834669359,0.440633984282613,5.91991384746507,2003,0.142910700803623,0.801237002178095
13.965037088268,1.0914559862117,1.15750112661718,0.616594806779176,0.678489972371608,5.2736627007834596,2004,0.198901351541281,0.977302187739406
